mean_yaw,std_yaw,mean_pitch,std_pitch,mean_roll,std_roll,looking_down_ratio,forward_ratio,face_visible_ratio,head_movement,mean_confidence,label
0.07181580890207533,0.05902994223326272,0.5519755992241948,0.012432927632938419,-1.0052455215844402,1.3919077390313974,0.0,1.0,1.0,0.022249709753720936,0.9390760863369162,Low Engagement
0.09976305719060176,0.05222132735909308,0.5573499972396272,0.011664220565753336,-0.49759673362427115,1.7234108274756461,0.0,1.0,1.0,0.021052431154694518,0.9391910691519041,Low Engagement
0.12870642214571154,0.020616622320253488,0.5647489046197636,0.016135833442136503,0.47390035356641297,1.3059921111751684,0.0,1.0,1.0,0.020756504866172473,0.9398530866160537,Low Engagement
0.13247744690989516,0.014217645609122172,0.5742484608569369,0.02113364009901937,0.9388835875821497,1.1895577349626476,0.0,1.0,1.0,0.020639524359432237,0.9403871400015694,Low Engagement
0.12980107300763602,0.011810276536383715,0.5844410849541948,0.02112633672560264,1.2531902483703865,0.9816497182588958,0.0,1.0,1.0,0.018008762037830705,0.9415587327059578,Low Engagement
0.12581922784631963,0.009221041036780564,0.5942548047732245,0.01700071469132459,1.4962925549987929,0.8667534241430924,0.0,1.0,1.0,0.01789007316815557,0.9423033169337681,Low Engagement
0.12713773686548346,0.011193275711263983,0.5978296878332459,0.014389495672320066,1.4047197426834448,0.9518638226536763,0.0,1.0,1.0,0.019690243131318085,0.9420968145132065,Low Engagement
0.1197507747583666,0.021870603587608874,0.5992904043144889,0.01255631083821623,1.06481935420482,1.2169284306027643,0.0,1.0,1.0,0.020812217105548623,0.9420102089643478,Low Engagement
0.10622352254485985,0.036634207461205326,0.6001363250463754,0.011439482561380184,0.7953793057877224,1.3184312472301927,0.0,1.0,1.0,0.02312891256911391,0.9417419961520603,Low Engagement
0.08953474726755278,0.04228674130956876,0.5950351845913249,0.014859370503897152,0.41149734580101677,1.3942605907538943,0.0,1.0,1.0,0.022873355566698405,0.9413350209211692,Low Engagement
0.09208687632201712,0.042046874867928075,0.5817075071603353,0.023879416476797293,-0.15139876122501492,1.5051426004326747,0.0,1.0,1.0,0.024624926744760703,0.9406368028033864,Low Engagement
0.09861906354534036,0.04376424879629689,0.5707179991876465,0.02436586865250344,-0.5300000884452205,1.3055764315172282,0.0,1.0,1.0,0.023144056486071717,0.9398912604974241,Low Engagement
0.10139963256269453,0.04188508046220626,0.5633183567051611,0.022187144217470554,-0.6871291413796502,1.0799072103458423,0.0,1.0,1.0,0.020163106967946237,0.9394450166008689,Low Engagement
0.11222669054033343,0.043052313974498345,0.5577503303771099,0.02125896271964679,-0.8367236515986842,1.0250085795873531,0.0,1.0,1.0,0.018449208025521115,0.9394368141889572,Low Engagement
0.11869935678736024,0.03468021833008977,0.5552535640296344,0.017569430488428038,-1.0199897708216283,1.0012619614468508,0.0,1.0,1.0,0.01862890777932414,0.9387247544068557,Low Engagement
0.09804744195522558,0.010427610900742523,0.5566973010314792,0.01099225288121402,-2.1931839159894513,0.8953197786175956,0.0,1.0,1.0,0.019971783161103016,0.9455310526441355,Engaged
0.09865369697864597,0.010963215164219548,0.5567070020869298,0.010588128223249253,-2.3042420734543962,0.9040517780122511,0.0,1.0,1.0,0.020769945857600954,0.9457193163976277,Engaged
0.10064199450992257,0.012814814796228216,0.5542219235276045,0.010595314341638604,-2.2980218269152517,0.9184792466347619,0.0,1.0,1.0,0.01936999137944382,0.9449542938051997,Engaged
0.11748058541710138,0.042796291787919855,0.5470311761316518,0.022774426055656913,-2.102170333234829,1.106637308981484,0.0,1.0,1.0,0.019535685232634714,0.944575780952299,Engaged
0.14289572186398142,0.06425106366237424,0.5368092978706227,0.031450926667169955,-2.0866954343520674,1.12342827952711,0.0,1.0,1.0,0.01979888931869292,0.944107961654663,Engaged
0.15144750871638868,0.06301579821910015,0.5312808498350031,0.0321590122970171,-1.9650920657833177,1.1610862213869686,0.0,1.0,1.0,0.02281828314538183,0.9434923690718573,Engaged
0.1374973947786626,0.08072056837466932,0.5241838805839654,0.03050179080257958,-1.3885457648631125,1.7335341749644504,0.0,1.0,1.0,0.023726701162408066,0.943318874835968,Engaged
0.1133706367267864,0.1057186871195887,0.5184696526487019,0.026583204100015672,-0.392150358468216,2.2672756088987662,0.0,1.0,1.0,0.021893904642174715,0.9435452135403951,Engaged
0.11099023614602146,0.10726168925101405,0.5142204600723842,0.023040525394259954,-0.415417560066874,2.358554917951336,0.0,1.0,1.0,0.026710979139258694,0.9442786343892415,Engaged
